Log_ID,Date,Equipment_ID,Equipment_Type,Purchase_Date,Owner_Farm_ID,Operator_ID,Operator_Name,Experience_Years,Field_ID,Field_Name,Area_Acres,Hours_Used,Fuel_Liters,Maintenance_Type,Maintenance_Cost,Part_Replaced,Breakdown_Probability,Risk_Category
LOG-06221,2022-06-09,EQ-009,Sprayer,2015-01-27,FARM-03,OP-045,Michael Wilson,3.0,FLD-015,West Field,216.02,7.7,,None,0.0,None,0.89,High
LOG-02545,2023-01-07,EQ-088,Planter,2018-03-14,,OP-005,Daniel Garcia,3.0,FLD-011,South Field,362.68,2.3,14.9,None,0.0,None,0.83,High
LOG-06452,2023-08-17,EQ-017,Sprayer,2021-06-22,FARM-04,OP-032,James Hernandez,8.0,FLD-010,Hill Field,315.35,11.8,76.0,None,0.0,None,0.28,Low
LOG-05115,2024-07-04,EQ-053,Sprayer,2018-06-13,FARM-04,OP-009,David Anderson,12.0,FLD-015,West Field,216.02,11.1,57.1,None,0.0,None,0.87,High
LOG-04067,2023-11-08,EQ-070,Harvester,2021-01-17,FARM-03,OP-003,Sarah Jones,13.0,FLD-007,Golden Field,,10.5,,None,0.0,None,0.43,Medium
LOG-03989,2024-07-04,EQ-015,Tractor,2019-03-31,FARM-02,OP-027,Emily Johnson,5.0,FLD-003,Golden Field,66.67,3.3,14.9,None,0.0,None,0.78,High
LOG-06762,2022/01/03,EQ-018,Tractor,2015-07-07,FARM-04,OP-007,Emily Johnson,18.0,FLD-015,West Field,216.02,2.9,22.5,None,0.0,None,0.48,Medium
LOG-00686,2023-10-02,EQ-085,Planter,2017-05-25,FARM-07,,Sarah Brown,1.0,FLD-003,Golden Field,66.67,7.7,57.9,None,0.0,None,0.02,Low
LOG-04714,2022-08-09,,Tractr,2021-12-11,FARM-02,OP-048,William Smith,4.0,FLD-004,Sunny Field,103.14,10.9,40.3,None,0.0,None,0.57,Medium
LOG-03244,2023-08-20,EQ-078,Harvester,2017-02-23,FARM-04,OP-001,William Anderson,9.0,FLD-015,West Field,216.02,7.4,31.1,None,0.0,None,0.53,Medium
LOG-06673,2024-03-18,EQ-060,Harvester,2022-12-30,FARM-05,OP-012,Daniel Wilson,18.0,FLD-020,West Field,220.65,5.7,19.3,None,0.0,,0.06,Low
LOG-04084,2024-03-06,EQ-033,Harvester,2017-12-20,FARM-03,OP-035,Sarah Wilson,,FLD-001,Sunny Field,222.94,5.4,18.0,None,0.0,None,0.94,High
LOG-02838,2024-08-07,EQ-005,Tractor,2015-05-03,FARM-02,OP-025,Michael Williams,15.0,FLD-013,Valley Field,169.83,7.6,46.5,None,0.0,None,,Low
LOG-03698,01-08-2022,EQ-067,Harvester,2015-10-04,FARM-01,,Emily Johnson,,FLD-004,Sunny Field,103.14,4.4,34.1,None,0.0,None,,Low
LOG-04041,,EQ-047,Sprayer,2020-08-12,FARM-03,OP-050,Michael Smith,4.0,FLD-003,Golden Field,66.67,2.4,7.3,None,0.0,None,0.87,High
LOG-02231,2023-05-21,EQ-009,Sprayer,2015-01-27,FARM-03,OP-039,Michael Williams,4.0,FLD-013,Valley Field,169.83,10.1,43.2,None,0.0,None,0.2,Low
LOG-05100,"December 20, 2022",EQ-055,Tractor,2015-12-17,FARM-08,OP-003,Sarah Jones,13.0,FLD-009,South Field,474.95,5.2,40.1,Routine,1259.7,None,0.76,High
LOG-02321,2022-01-13,EQ-092,Tractor,2015-07-25,FARM-10,OP-049,Michael Williams,19.0,FLD-018,,208.98,3.0,15.5,None,0.0,None,0.11,Low
LOG-00522,26-04-2023,EQ-025,Harvester,2016-10-31,FARM-08,OP-032,James Hernandez,8.0,FLD-007,Golden Field,346.56,9.1,67.0,None,0.0,None,0.21,Low
LOG-00523,2022-11-16,EQ-032,Plntr,2022-03-18,FARM-08,OP-040,Charles Wilson,2.0,FLD-012,River Field,258.49,9.6,34.6,Routine,1435.88,None,0.49,Medium
LOG-05459,2024/05/16,EQ-050,Harvester,2021-01-18,FARM-09,OP-005,Daniel Garcia,3.0,FLD-020,West Field,220.65,9.2,67.1,None,0.0,None,0.63,Medium
LOG-05629,2024/12/15,EQ-037,Sprayer,2017-06-17,FARM-03,OP-026,Grace Rodriguez,1.0,FLD-006,North Field,264.76,9.6,49.5,None,0.0,None,0.27,Low
LOG-06545,2022-04-12,,Tractr,2022-08-18,FARM-02,OP-004,David Hernandez,10.0,FLD-008,West Field,188.47,10.7,81.1,None,0.0,None,,Low
LOG-05270,2023-09-13,EQ-054,Tractor,2017-09-13,FARM-10,OP-032,James Hernandez,8.0,FLD-002,Hill Field,223.83,10.4,72.0,None,0.0,None,0.48,Medium
LOG-00781,2022-12-09,EQ-024,Tractor,2021-10-31,FARM-03,OP-049,,19.0,FLD-004,Sunny Field,103.14,7.0,51.5,None,0.0,,0.68,Medium
LOG-05862,2022-01-06,EQ-007,Tractor,2021-04-17,FARM-04,OP-017,Emily Lopez,18.0,FLD-018,River Field,208.98,10.5,58.8,None,0.0,None,0.44,Medium
LOG-04729,2024-08-20,,Harvester,2017-07-03,FARM-03,OP-005,Daniel Garcia,3.0,FLD-017,East Field,311.6,9.4,56.4,None,0.0,None,0.05,Low
LOG-00652,21-10-2024,EQ-065,Harvester,2021-08-07,FARM-04,OP-002,James Hernandez,11.0,FLD-016,Valley Field,341.89,2.7,12.7,None,0.0,None,0.87,High
LOG-05630,2024-07-25,EQ-049,Harvester,,FARM-06,OP-003,Sarah Jones,13.0,FLD-018,River Field,208.98,3.4,23.9,None,0.0,None,0.09,Low
LOG-02197,2022-05-10,EQ-073,Tractor,2022-05-23,FARM-07,OP-027,Emily Johnson,5.0,FLD-013,Valley Field,169.83,6.2,41.6,None,0.0,None,0.92,High
LOG-00370,2022-05-05,EQ-076,Tractor,2015-09-06,FARM-07,OP-015,Laura Anderson,4.0,FLD-018,River Field,,10.2,72.3,None,0.0,None,0.53,Medium
LOG-04576,2022-01-30,EQ-048,Tractor,2022-01-05,FARM-05,OP-014,John Hernandez,18.0,FLD-002,Hill Field,223.83,1.5,4.8,Routine,663.34,None,0.63,Medium
LOG-04215,2023-03-03,EQ-024,Tractr,2021-10-31,FARM-03,OP-044,James Miller,11.0,FLD-015,West Field,216.02,11.2,35.0,Repair,,None,0.36,Medium
LOG-00378,2024-08-26,EQ-084,Harvester,2019-07-23,FARM-08,OP-032,James Hernandez,8.0,FLD-019,North Field,158.9,1.4,6.1,Repair,932.55,Hydraulics,0.4,Medium
LOG-04904,2022/11/02,EQ-092,Tractor,,FARM-10,OP-032,James Hernandez,8.0,FLD-019,North Field,158.9,10.9,53.1,None,0.0,None,0.64,Medium
LOG-02217,2022-12-29,EQ-004,Tractor,2021-08-15,FARM-07,OP-007,Emily Johnson,18.0,FLD-003,Golden Field,66.67,4.1,,Routine,1370.54,None,0.84,High
LOG-05318,2023-12-01,EQ-011,Harvester,2017-05-31,,,David Jones,10.0,FLD-008,West Field,188.47,7.0,22.4,None,0.0,None,0.47,Medium
LOG-01614,2023-02-19,EQ-082,Tractor,2015-07-27,FARM-09,OP-012,Daniel Wilson,18.0,FLD-013,Valley Field,169.83,3.9,25.5,None,0.0,,0.8,High
LOG-06276,2024-03-14,EQ-032,Plntr,2022-03-18,FARM-08,OP-038,Grace Gonzalez,8.0,FLD-019,North Field,158.9,2.8,19.7,None,0.0,None,0.24,Low
LOG-03633,2022-02-10,EQ-011,Harvester,2017-05-31,FARM-06,OP-023,Michael Smith,1.0,FLD-008,West Field,188.47,9.7,37.2,None,0.0,None,,Low
LOG-00963,2022-07-16,EQ-038,Planter,2016-01-08,FARM-01,OP-025,Michael Williams,15.0,FLD-013,Valley Field,169.83,7.8,39.4,None,0.0,None,0.78,High
LOG-06700,2024-08-21,EQ-095,Tractor,2017-01-31,FARM-02,OP-010,Robert Anderson,8.0,FLD-009,South Field,474.95,2.1,10.1,None,0.0,None,0.42,Medium
LOG-06562,2024-03-22,EQ-082,Tractor,2015-07-27,FARM-09,OP-021,Chloe Jones,2.0,FLD-003,Golden Field,66.67,5.3,28.7,None,0.0,None,0.48,Medium
LOG-06444,2024-06-04,EQ-006,Harvester,2017-08-10,FARM-09,OP-020,James Hernandez,9.0,FLD-020,West Field,220.65,3.5,22.7,None,0.0,None,0.42,Medium
LOG-00360,"July 13, 2024",EQ-088,Planter,2018-03-14,FARM-07,OP-015,Laura Anderson,4.0,FLD-006,North Field,264.76,1.8,13.0,None,0.0,None,0.32,Medium
LOG-03840,2024-05-23,EQ-073,Tractor,2022-05-23,FARM-07,OP-027,,5.0,FLD-001,Sunny Field,222.94,10.7,83.0,None,0.0,None,0.69,Medium
LOG-04670,26-05-2022,EQ-027,Harvester,2022-09-05,FARM-06,OP-048,William Smith,4.0,FLD-002,Hill Field,223.83,11.1,68.4,Routine,660.04,None,0.74,
LOG-01247,2024-12-22,EQ-053,Sprayer,2018-06-13,FARM-04,OP-019,James Lopez,11.0,FLD-020,West Field,220.65,,15.4,Inspection,517.89,None,0.79,High
LOG-05356,2022-01-03,EQ-090,Sprayer,2017-06-10,,OP-021,Chloe Jones,2.0,FLD-014,River Field,281.66,8.8,53.2,None,0.0,None,0.63,Medium
LOG-03695,2022-09-12,EQ-012,Tractor,2016-01-15,FARM-07,OP-033,Emily Garcia,18.0,FLD-019,North Field,158.9,10.1,71.4,None,0.0,None,0.61,Medium
LOG-06491,2024-03-24,EQ-014,Sprayer,2015-06-27,FARM-08,OP-021,Chloe Jones,2.0,FLD-008,West Field,188.47,8.2,57.0,Routine,905.39,None,0.85,High
LOG-02568,2023/05/14,EQ-041,Plntr,2019-04-13,FARM-10,OP-023,Michael Smith,1.0,FLD-004,,103.14,9.0,28.9,Routine,820.12,None,0.82,High
LOG-03424,"January 05, 2023",EQ-089,Planter,2016-09-26,FARM-04,OP-015,Laura Anderson,4.0,FLD-001,Sunny Field,222.94,7.3,28.7,None,0.0,None,0.29,Low
LOG-02038,2023-03-28,EQ-019,Sprayer,2015-11-23,FARM-04,OP-004,David Hernandez,10.0,FLD-012,River Field,258.49,8.0,34.8,None,0.0,None,0.44,Medium
LOG-00773,2022-10-08,EQ-072,Planter,2017-02-18,FARM-02,OP-030,Alice Jones,12.0,FLD-019,North Field,158.9,3.2,22.9,None,0.0,None,0.49,Medium
LOG-06429,2022-12-13,EQ-018,Tractor,2015-07-07,FARM-04,OP-009,David Anderson,12.0,FLD-004,Sunny Field,103.14,8.7,50.4,None,0.0,None,0.97,High
LOG-03563,2022-01-25,EQ-082,Tractor,2015-07-27,FARM-09,OP-038,,8.0,FLD-016,Valley Field,341.89,11.2,52.6,None,0.0,None,0.6,Medium
LOG-06619,2023-07-19,EQ-068,Sprayer,2015-10-18,FARM-09,OP-010,Robert Anderson,8.0,FLD-003,Golden Field,66.67,4.5,25.8,None,0.0,None,0.8,High
LOG-06392,2022-12-24,EQ-087,Tractor,2019-05-19,FARM-05,OP-019,James Lopez,11.0,,River Field,208.98,8.4,31.9,None,0.0,None,0.57,Medium
LOG-01675,2024/06/03,EQ-021,Planter,2022-02-16,FARM-06,OP-024,William Gonzalez,5.0,FLD-001,Sunny Field,222.94,9.9,36.8,None,,None,0.71,High
LOG-00366,22-02-2022,EQ-062,Planter,2020-10-20,FARM-08,OP-013,Laura Martinez,17.0,,Sunny Field,103.14,3.3,20.4,None,0.0,None,0.47,Medium
LOG-04582,2024-01-21,EQ-097,Planter,2016-05-06,FARM-10,OP-005,Daniel Garcia,3.0,FLD-017,East Field,311.6,2.2,14.6,None,0.0,None,0.4,
LOG-04516,2024-07-27,EQ-049,Harvester,2016-09-18,FARM-06,OP-016,David Jones,4.0,FLD-017,,311.6,5.8,42.8,None,0.0,None,0.88,High
LOG-04328,2023-07-21,EQ-022,Harvester,2019-02-25,FARM-06,OP-004,David Hernandez,10.0,FLD-005,North Field,357.3,9.5,73.9,None,0.0,None,0.5,Medium
LOG-00148,2024-10-13,EQ-050,Harvester,2021-01-18,FARM-09,OP-022,Robert Hernandez,14.0,FLD-006,,264.76,8.6,41.6,None,0.0,None,0.27,Low
LOG-06144,2024-02-07,EQ-067,Harvstr,2015-10-04,FARM-01,OP-048,William Smith,4.0,FLD-010,Hill Field,315.35,8.7,46.2,None,0.0,None,0.98,High
LOG-03089,2022-07-08,EQ-084,Harvester,2019-07-23,FARM-08,OP-006,John Davis,20.0,FLD-010,Hill Field,315.35,2.3,16.6,None,0.0,None,0.63,
LOG-05516,2024/01/30,EQ-085,Planter,2017-05-25,FARM-07,OP-048,William Smith,4.0,FLD-012,River Field,258.49,3.9,25.2,None,0.0,None,0.78,High
LOG-00408,2022-12-04,EQ-063,Tractor,2017-10-12,FARM-04,OP-023,Michael Smith,1.0,FLD-007,,346.56,11.4,86.5,None,0.0,None,0.23,Low
LOG-06520,2023-03-16,EQ-044,Sprayer,2023-08-15,FARM-06,OP-008,James Rodriguez,9.0,FLD-013,Valley Field,169.83,7.6,40.1,None,0.0,None,0.76,
LOG-03457,2023-08-28,EQ-079,Planter,2016-07-28,FARM-07,OP-023,Michael Smith,1.0,FLD-003,Golden Field,66.67,4.7,35.3,None,0.0,None,0.33,Medium
LOG-04183,2023-01-22,EQ-069,Harvester,2018-02-14,FARM-08,OP-024,William Gonzalez,5.0,FLD-013,Valley Field,169.83,3.1,18.7,None,0.0,None,0.6,Medium
LOG-03577,07-12-2022,EQ-073,Tractor,2022-05-23,FARM-07,OP-030,Alice Jones,12.0,FLD-005,North Field,357.3,5.3,31.2,,0.0,None,0.34,Medium
LOG-03272,2022-01-10,EQ-046,Harvester,2020-02-02,FARM-01,OP-003,Sarah Jones,13.0,FLD-005,North Field,357.3,4.3,20.3,None,,None,0.95,High
LOG-01032,2023-10-13,EQ-043,Tractor,2022-08-18,FARM-02,OP-009,David Anderson,12.0,FLD-009,South Field,474.95,8.1,55.1,None,0.0,None,0.97,High
LOG-05215,2023-02-25,EQ-072,Planter,2017-02-18,FARM-02,OP-029,David Miller,5.0,FLD-017,East Field,311.6,6.3,24.2,None,0.0,None,0.98,High
LOG-00856,2023-10-12,EQ-060,,2022-12-30,FARM-05,OP-009,David Anderson,12.0,FLD-003,Golden Field,66.67,8.8,45.4,None,0.0,None,0.32,Medium
LOG-03927,2024-03-03,EQ-042,Planter,2020-12-07,FARM-05,OP-042,,10.0,FLD-008,West Field,188.47,2.5,16.4,Routine,216.36,None,0.51,Medium
LOG-00079,14-10-2022,EQ-084,Harvester,2019-07-23,FARM-08,,Emily Johnson,5.0,FLD-004,Sunny Field,103.14,1.5,4.8,None,0.0,None,0.12,Low
LOG-02248,"July 10, 2022",EQ-025,Harvstr,2016-10-31,FARM-08,OP-024,William Gonzalez,5.0,FLD-013,Valley Field,169.83,4.2,31.9,None,0.0,None,0.55,Medium
LOG-05170,2024-09-01,EQ-007,Tractor,2021-04-17,FARM-04,OP-035,Sarah Wilson,6.0,FLD-012,River Field,258.49,9.1,27.5,None,0.0,None,0.88,High
LOG-06386,2024-08-23,EQ-097,Planter,2016-05-06,FARM-10,OP-035,Sarah Wilson,6.0,FLD-012,River Field,258.49,10.5,,None,0.0,None,0.98,High
LOG-06432,2024-11-27,EQ-049,Harvester,2016-09-18,FARM-06,OP-030,Alice Jones,12.0,,River Field,281.66,10.9,78.6,Routine,1472.06,None,0.29,Low
LOG-06665,2022-05-17,EQ-071,Planter,2017-09-22,,OP-017,Emily Lopez,18.0,FLD-001,Sunny Field,222.94,11.6,83.8,Routine,704.56,None,0.88,High
LOG-00789,2023-06-03,EQ-008,Planter,2017-06-21,FARM-08,OP-031,Alice Anderson,12.0,FLD-004,Sunny Field,103.14,1.5,6.8,Routine,189.93,None,0.13,Low
LOG-02280,2023-11-02,EQ-074,Sprayer,2019-10-01,FARM-07,OP-020,James Hernandez,9.0,FLD-018,River Field,208.98,8.7,36.0,None,0.0,None,0.79,High
LOG-04096,2022-01-24,EQ-046,Harvester,2020-02-02,FARM-01,OP-002,James Hernandez,11.0,FLD-013,Valley Field,169.83,7.5,52.9,None,0.0,None,0.82,High
LOG-03898,2024-02-20,EQ-067,Harvester,2015-10-04,FARM-01,OP-046,Michael Garcia,17.0,FLD-018,River Field,208.98,5.8,18.6,None,0.0,None,0.83,High
LOG-06130,"April 03, 2023",EQ-090,Sprayer,2017-06-10,FARM-01,OP-024,William Gonzalez,5.0,FLD-019,North Field,158.9,3.6,23.7,Repair,1157.74,Filter,0.8,High
LOG-05810,2023-08-23,EQ-014,Sprayer,2015-06-27,FARM-08,OP-003,Sarah Jones,13.0,FLD-004,Sunny Field,103.14,8.4,44.6,None,0.0,None,0.64,Medium
LOG-03632,,EQ-098,Harvester,2021-06-29,FARM-10,OP-042,Daniel Garcia,10.0,FLD-011,South Field,362.68,8.5,64.2,None,0.0,None,0.48,Medium
LOG-05230,2022-06-08,EQ-063,Tractor,2017-10-12,FARM-04,OP-032,James Hernandez,8.0,FLD-020,West Field,220.65,11.7,35.6,None,0.0,None,0.49,Medium
LOG-00425,2023-04-04,EQ-091,Tractor,2023-05-22,FARM-06,OP-044,James Miller,,FLD-017,East Field,,11.8,74.9,None,0.0,None,0.52,Medium
LOG-00393,2023-01-21,EQ-036,Planter,2021-07-18,FARM-07,OP-017,Emily Lopez,18.0,FLD-010,Hill Field,315.35,2.6,17.8,None,0.0,None,0.8,High
LOG-05214,2023-09-16,EQ-008,Plntr,2017-06-21,FARM-08,OP-050,Michael Smith,4.0,FLD-019,North Field,158.9,3.3,23.6,Repair,746.06,None,,High
LOG-06602,2024-09-25,EQ-029,Sprayer,2019-07-02,FARM-05,OP-023,Michael Smith,1.0,FLD-020,West Field,220.65,5.1,21.1,None,0.0,None,0.79,High
LOG-04201,2022-01-24,EQ-002,Harvester,2017-07-03,FARM-03,OP-022,Robert Hernandez,14.0,FLD-017,East Field,311.6,6.4,21.3,Routine,1213.83,None,0.41,Medium
LOG-02673,2022-08-03,EQ-072,,2017-02-18,FARM-02,OP-027,Emily Johnson,5.0,FLD-002,Hill Field,223.83,10.7,72.6,None,0.0,None,,Low
LOG-02749,2022-07-30,EQ-052,Planter,2015-03-21,FARM-02,OP-017,Emily Lopez,18.0,FLD-013,Valley Field,169.83,10.9,40.4,Routine,950.18,None,0.13,Low
LOG-04717,2022/10/21,EQ-004,Tractor,2021-08-15,FARM-07,OP-030,Alice Jones,12.0,FLD-001,Sunny Field,222.94,,,Repair,1203.68,Filter,0.39,Medium
LOG-03494,2022-05-09,EQ-090,,2017-06-10,FARM-01,OP-020,James Hernandez,9.0,FLD-020,West Field,220.65,2.2,14.2,None,0.0,None,0.81,High
LOG-01460,2024-12-09,EQ-066,Tractor,2015-10-18,FARM-01,OP-011,Sophia Jones,6.0,FLD-010,Hill Field,315.35,3.2,25.2,None,0.0,None,0.14,Low
LOG-05042,2023-12-11,EQ-065,Harvester,2021-08-07,FARM-04,,William Smith,4.0,FLD-020,West Field,220.65,10.9,80.2,None,0.0,None,,Low
LOG-05913,2023-07-24,EQ-006,Harvester,2017-08-10,FARM-09,OP-047,Charles Hernandez,18.0,FLD-004,Sunny Field,103.14,4.3,16.6,None,0.0,None,0.17,Low
LOG-03836,09-10-2023,EQ-059,Planter,2017-05-17,,,Michael Smith,4.0,FLD-002,Hill Field,223.83,4.1,23.8,None,0.0,None,0.54,Medium
LOG-05410,2022-10-04,EQ-068,Sprayer,2015-10-18,FARM-09,OP-014,John Hernandez,18.0,FLD-008,West Field,188.47,9.8,70.3,None,0.0,None,0.6,Medium
LOG-06659,2023-03-18,EQ-085,Planter,2017-05-25,FARM-07,OP-013,Laura Martinez,17.0,FLD-004,Sunny Field,103.14,8.0,54.1,None,0.0,None,0.68,Medium
LOG-06686,2022-07-02,EQ-009,,2015-01-27,FARM-03,OP-039,Michael Williams,4.0,FLD-020,West Field,220.65,8.7,45.0,,0.0,None,0.71,High
LOG-02356,2024/04/02,,Tractor,2018-10-16,FARM-01,OP-022,,14.0,FLD-015,West Field,216.02,7.5,56.1,None,0.0,None,0.27,Low
LOG-02443,2024/04/01,EQ-003,Tractor,2022-08-03,FARM-09,OP-009,David Anderson,12.0,FLD-011,South Field,362.68,7.3,25.8,None,0.0,None,0.02,Low
LOG-05437,2022-03-07,EQ-085,Planter,2017-05-25,FARM-07,OP-005,,3.0,FLD-001,Sunny Field,222.94,7.6,39.6,None,0.0,None,0.97,High
LOG-00465,2024-07-12,EQ-034,Harvester,2023-05-10,,OP-027,Emily Johnson,5.0,FLD-013,Valley Field,169.83,7.9,40.8,Routine,,,,Medium
LOG-00164,2024-06-05,EQ-024,Tractor,2021-10-31,FARM-03,,Michael Smith,4.0,,North Field,357.3,6.5,47.7,None,0.0,None,0.52,Medium
LOG-06053,2024-08-24,EQ-004,Tractor,2021-08-15,FARM-07,OP-028,Alice Wilson,12.0,FLD-015,West Field,216.02,8.2,64.6,None,0.0,None,0.82,High
LOG-06263,2024-02-11,EQ-099,Tractor,2021-12-11,FARM-02,,James Lopez,11.0,FLD-011,South Field,362.68,11.2,49.5,Repair,604.15,Belt,0.22,Low
LOG-06706,2024-06-21,EQ-080,Harvester,2018-02-14,FARM-08,OP-026,Grace Rodriguez,1.0,FLD-016,Valley Field,341.89,6.4,35.2,Routine,1252.93,,0.09,Low
LOG-05405,2024-09-21,EQ-050,Harvester,2021-01-18,FARM-09,OP-009,David Anderson,12.0,FLD-004,Sunny Field,103.14,6.6,30.2,None,0.0,None,0.63,Medium
LOG-02010,2023-06-05,EQ-023,Harvester,2022-07-08,FARM-05,OP-050,Michael Smith,4.0,FLD-007,Golden Field,346.56,10.9,52.1,None,0.0,,0.51,Medium
LOG-03085,"May 06, 2022",EQ-026,Planter,2018-01-10,FARM-09,OP-005,Daniel Garcia,3.0,FLD-014,,281.66,8.6,50.1,None,0.0,None,0.49,Medium
LOG-00901,2023-08-11,EQ-032,Planter,2022-03-18,FARM-08,OP-031,Alice Anderson,12.0,FLD-011,South Field,362.68,6.6,22.6,None,0.0,None,0.75,High
LOG-05472,17-12-2024,EQ-030,Tractor,2017-05-14,FARM-10,OP-043,Sarah Brown,1.0,FLD-014,River Field,281.66,,28.7,Routine,1027.16,None,0.89,High
LOG-02294,2024-03-07,EQ-043,Tractor,2022-08-18,FARM-02,OP-019,James Lopez,11.0,FLD-015,West Field,216.02,1.6,10.4,Inspection,84.5,None,0.71,High
LOG-04482,2022-04-16,EQ-040,Planter,2021-09-08,FARM-02,OP-034,,5.0,FLD-011,South Field,,10.8,73.8,None,0.0,None,0.45,Medium
LOG-03717,2023-11-16,EQ-038,Planter,2016-01-08,FARM-01,OP-006,John Davis,20.0,FLD-012,River Field,258.49,-10.3,52.7,None,0.0,None,0.24,Low
LOG-05804,"December 14, 2024",EQ-057,Harvester,2016-06-09,FARM-08,OP-017,Emily Lopez,18.0,FLD-011,South Field,362.68,11.5,62.4,None,0.0,None,0.53,Medium
LOG-01765,2024/01/16,EQ-096,Tractor,2022-07-28,FARM-04,OP-004,David Hernandez,10.0,FLD-010,Hill Field,315.35,2.0,9.7,None,0.0,None,0.54,Medium
LOG-01550,2022-09-02,EQ-096,Tractor,2022-07-28,FARM-04,OP-002,James Hernandez,11.0,FLD-005,North Field,357.3,8.1,41.6,None,0.0,None,0.79,High
LOG-03030,2023-06-08,EQ-035,Sprayer,2023-05-18,FARM-10,OP-050,Michael Smith,4.0,FLD-010,Hill Field,315.35,10.6,53.0,Repair,823.5,None,0.23,Low
LOG-05274,02-07-2023,EQ-028,Tractor,2017-07-27,FARM-01,OP-032,James Hernandez,8.0,FLD-009,South Field,474.95,11.3,65.0,None,0.0,None,0.73,High
LOG-02045,2023-03-25,EQ-001,Tractr,2015-04-13,FARM-05,OP-025,Michael Williams,15.0,FLD-004,Sunny Field,103.14,9.3,39.0,None,0.0,None,0.67,Medium
LOG-00768,2024-11-13,EQ-063,Tractor,2017-10-12,FARM-04,OP-021,Chloe Jones,2.0,FLD-020,West Field,220.65,11.4,86.0,None,0.0,None,0.15,Low
LOG-01509,,EQ-016,Sprayer,2022-01-18,FARM-10,OP-007,Emily Johnson,18.0,FLD-005,North Field,357.3,9.3,54.9,None,0.0,None,0.72,High
LOG-02398,2024-01-25,EQ-023,Harvester,2022-07-08,FARM-05,OP-041,Chloe Brown,7.0,,,66.67,2.0,15.8,None,0.0,None,0.09,Low
LOG-04518,2022-11-02,EQ-055,Tractor,2015-12-17,FARM-08,OP-008,James Rodriguez,9.0,FLD-017,East Field,311.6,4.2,23.9,None,0.0,None,0.08,Low
LOG-04220,"December 12, 2024",EQ-058,Harvester,2017-12-21,,OP-014,John Hernandez,18.0,FLD-019,North Field,158.9,11.4,42.8,None,0.0,,0.33,Medium
LOG-05813,2023-11-24,EQ-042,Planter,2020-12-07,FARM-05,OP-025,Michael Williams,15.0,FLD-017,East Field,311.6,3.1,22.2,Routine,906.43,None,0.68,Medium
LOG-05602,2024/12/18,EQ-014,Sprayer,2015-06-27,FARM-08,OP-017,Emily Lopez,18.0,FLD-008,West Field,188.47,8.4,31.6,None,0.0,None,,Low
LOG-03293,2022-06-24,EQ-081,Harvester,2015-11-05,FARM-08,OP-017,Emily Lopez,18.0,FLD-007,Golden Field,346.56,6.7,43.8,None,0.0,None,0.25,Low
LOG-00820,2022-06-07,EQ-055,Tractor,2015-12-17,FARM-08,OP-014,John Hernandez,18.0,FLD-012,River Field,258.49,8.2,37.0,None,0.0,None,0.43,Medium
LOG-01404,2024/02/13,EQ-005,Tractor,2015-05-03,FARM-02,OP-018,David Jones,10.0,FLD-004,Sunny Field,103.14,8.2,30.0,None,0.0,None,0.27,Low
LOG-01383,"September 03, 2022",EQ-059,Planter,2017-05-17,FARM-09,OP-019,James Lopez,11.0,FLD-004,Sunny Field,,5.9,30.5,None,0.0,None,0.86,High
LOG-02149,2024-08-03,EQ-014,Sprayer,2015-06-27,FARM-08,OP-009,David Anderson,12.0,FLD-009,South Field,474.95,5.8,20.6,None,0.0,None,0.76,High
LOG-01639,2024-10-17,EQ-009,Sprayer,2015-01-27,FARM-03,OP-012,Daniel Wilson,18.0,FLD-007,Golden Field,346.56,3.0,12.3,,0.0,None,0.86,High
LOG-06730,2024-04-02,EQ-081,Harvester,2015-11-05,FARM-08,OP-018,David Jones,10.0,FLD-006,North Field,264.76,11.0,76.1,,0.0,None,0.88,High
LOG-00400,2023-02-03,EQ-080,Harvester,2018-02-14,FARM-08,OP-005,Daniel Garcia,,FLD-016,Valley Field,341.89,6.5,47.7,None,0.0,None,0.3,Medium
LOG-00883,2024-09-12,EQ-025,Harvester,2016-10-31,FARM-08,OP-002,James Hernandez,11.0,FLD-007,Golden Field,346.56,8.1,50.6,None,0.0,None,0.62,Medium
LOG-03566,2023-04-20,EQ-012,Tractor,2016-01-15,FARM-07,OP-026,Grace Rodriguez,1.0,FLD-009,South Field,474.95,9.4,57.9,None,0.0,None,0.21,Low
LOG-06249,2022-11-05,EQ-078,Harvester,2017-02-23,,OP-037,John Williams,11.0,FLD-015,West Field,216.02,6.7,31.0,None,0.0,None,0.13,Low
LOG-01180,2024-08-20,EQ-054,Tractor,2017-09-13,FARM-10,OP-010,Robert Anderson,8.0,FLD-006,,264.76,9.2,62.0,,0.0,None,0.3,Medium
LOG-04245,2022-04-05,,Tractor,2021-09-19,FARM-06,OP-036,Jessica Anderson,14.0,FLD-013,Valley Field,,9.6,58.4,None,0.0,,0.86,High
LOG-04762,2022-08-09,EQ-045,Tractor,2018-04-17,FARM-07,OP-041,Chloe Brown,7.0,FLD-007,,346.56,8.3,31.3,None,0.0,None,0.35,Medium
LOG-02131,2022-04-20,EQ-053,Sprayer,2018-06-13,FARM-04,OP-030,Alice Jones,12.0,FLD-005,,357.3,2.3,15.8,None,0.0,None,0.12,Low
